"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-11","60","31",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-12","45","15",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-13","57","18","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-14","64","31","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-15","71","33","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-16","57","22","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-17","43","19","19"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-18","30","19",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-19","39","13",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-20","63",,"47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-21","63","23","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-22","40","19","19"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-23","46","18","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-24","50","18",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-25","49","27",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-26","55","16",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-27","50","18","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-28","51","24","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-29","51","24","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-30","51","27","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2010-12-31","36","5","10"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-01","12","1",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-02","26","6",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-03","44","17","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-04","35","13","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-05","48","7","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-06","48","22","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-07","50","25","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-08","47","27",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-09","57","22",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-10","35","3","4"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-11","25","-2","0"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-12","27","-3","2"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-13","34","2","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-14","62","22","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-15","60","28",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-16","47","28",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-17","54","22",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-18","57","28","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-19","53","24","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-20","47","10","10"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-21","44","10","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-22","46","28",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-23","48","29",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-24","51","18","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-25","42","15","15"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-26","48","15","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-27","50","28","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-28","61","29","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-29","73","33",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-30","61","30",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-01-31","43","17","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-01","22","-13","-12"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-02","4","-14","-14"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-03","16","-14","-1"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-04","30","-1","12"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-05","42","12",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-06","46","26",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-07","37","6","9"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-08","47","1","1"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-09","11","-10","-10"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-10","32","-10","7"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-11","45","7","12"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-12","53","12",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-13","59","21",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-14","71","30","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-15","59","33","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-16","71","31","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-17","68","37","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-18","54","23","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-19","60","23",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-20","62","30",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-21","48","22",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-22","49","18","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-23","56","22","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-24","54","20","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-25","44","17","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-26","25","17",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-27","61","20",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-02-28","48","25","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-01","68","25","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-02","66","27","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-03","62","28","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-04","65","35","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-05","47","27",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-06","52","22",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-07","54","23","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-08","26","21","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-09","37","21","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-10","57","26","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-11","74","33","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-12","72","40",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-13","55","34",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-14","57","30","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-15","69","30","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-16","62","39","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-17","77","43","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-18","64","32","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-19","62","32",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-20","75","34",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-21","72","35","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-22","78","38","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-23","55","40","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-24","63","29","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-25","53","28","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-26","57","29",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-27","55","29",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-28","59","34",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-29","53","32","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-30","55","34","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-03-31","59","38","53"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-01","70","53","56"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-02","73","52",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-03","85","41",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-04","69","25","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-05","55","25","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-06","79","42","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-07","50","38","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-08","64","37","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-09","78","38",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-10","75","38",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-11","54","34","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-12","69","28","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-13","67","35","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-14","55","32","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-15","53","33","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-16","57","31",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-17","67","37",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-18","76","42",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-19","57","31",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-20","61","34","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-21","51","34","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-22","72","39","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-23","66","42",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-24","55","34",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-25","53","37","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-26","61","37","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-27","59","36","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-28","60","34","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-29","74","39","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-30","75","35",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-01","48","35",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-02","50","35","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-03","55","36","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-04","71","41","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-05","65","35","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-06","75","37","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-07","79","46",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-08","86","47",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-09","89","48","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-10","85","44","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-11","78","36","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-12","42","36","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-13","49","39","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-14","67","42",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-15","52","39",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-16","48","35","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-17","68","42","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-18","59","43","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-19","57","40","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-20","45","38","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-21","64","38",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-22","70","42",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-23","79","46","54"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-24","74","48","51"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-25","54","45","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-26","67","44","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-27","72","48","53"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-28","70","44",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-29","66","49",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-30","76","50",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-31","72","48","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-01","85","49","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-02","83","52","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-03","95","52","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-04","76","52",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-05","82","51",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-06","95","55","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-07","97","55","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-08","90","56","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-09","84","54","54"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-10","72","54","59"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-11","80","53",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-12","82","53",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-13","90","52","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-14","89","58","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-15","85","58",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-16","90","52","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-17","90","52","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-18","74","54",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-19","85","52",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-20","80","48","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-21","69","48","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-22","80","48","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-23","86","57","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-24","95","58","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-25","93","59",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-26","91","61",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-27","96","57","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-28","85","58","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-29","100","64","73"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-30","99","65","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-01","95","56","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-02","88","56",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-03","87","62",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-04","96","59",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-05","103","62","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-06","90","64","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-07","89","62","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-08","90","61","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-09","89","61",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-10","86","63",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-11","88","65",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-12","87","60","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-13","83","59","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-14","89","60","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-15","91","60","65"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-16","92","63",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-17","94","63",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-18","100","66","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-19","98","68","80"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-20","100","64","73"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-21","95","64","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-22","95","66","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-23","99","65",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-24","96","66",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-25","95","65","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-26","99","68","72"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-27","93","65","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-28","93","64","69"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-29","92","62","74"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-30","90","63",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-31","93","62",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-01","101","65","70"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-02","98","68","72"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-03","83","62","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-04","91","63","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-05","88","58","70"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-06","93","59",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-07","96","62",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-08","97","59","62"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-09","95","61","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-10","98","61","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-11","91","58","63"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-12","98","63","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-13","89","63",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-14","86","60",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-15","95","63","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-16","94","63","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-17","93","58","70"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-18","96","66","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-19","100","66","70"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-20","88","63",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-21","97","58",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-22","89","62",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-23","100","63","66"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-24","100","66","70"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-25","97","65","68"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-26","100","67","69"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-27","90","68",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-28","95","64",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-29","95","63","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-30","90","63","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-31","94","64","67"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-01","99","66","71"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-02","99","61","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-03","88","61",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-04","72","55",
